nama_rumah,kamar_mandi,kamar_tidur,luas_m2,harga,harga_m2,alamat,link,harga_kategori,harga_m2_kategori,latitude,longitude,distance,nomor,TEBET,SETIA BUDI,MAMPANG PRAPATAN,PASAR MINGGU,KEBAYORAN LAMA,CILANDAK,KEBAYORAN BARU,PANCORAN,JAGAKARSA,PESANGGRAHAN
Rumah Millenial Ga Mahal Ga Beli Yakin Menyesal,3,3,100,1300000000,12871287,"Jl Aselih Kahfi I, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-millenial-ga-mahal-ga-beli-yakin-menyesal-oleh-fathur-18878000,"0 - 1,5 M",10 - 15 Juta,-6.348105909355655,106.79481057052128,,1659,0.1753566178600927,0.16363631116363742,0.12196764703473217,0.0917553145610599,0.11333721190880919,0.05691298327900807,0.11000686871184495,0.14158868051847318,0.041564787804342807,0.13384402714993016
Grand Garden Mesir,3,3,66,1300000000,13000000,"Jl. Sirsak, Gg. H. Mesir, Ciganjur, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-grand-garden-mesir-oleh-tri-budiono-18883874,"0 - 1,5 M",10 - 15 Juta,-6.34170678641506,106.81596849831749,,1660,0.147799567123287,0.13607926042683172,0.09441059629792647,0.0641982638242542,0.12809601676442384,0.07167178813462272,0.11150345917105398,0.11403162978166748,0.014007737067537107,0.1486028320055448
Rumah Baru selangkah ke jagakarsa,3,4,140,1300000000,13402062,"Jagakarsa, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-baru-selangkah-ke-jagakarsa-oleh-iko-18643482,"0 - 1,5 M",10 - 15 Juta,-6.334499999999935,106.81966000000006,,1661,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.05329997572656264,0.12458073203186704,0.06815650340206592,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988
Rumah full Bata merah Dalem cluster Harga nego sampe jadi,3,4,140,1300000000,16250000,"Jl Moh kahfi 1 jagakarsa, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-full-bata-merah-dalem-cluster-harga-nego-sampe-jadi-oleh-iko-18347116,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,,1662,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.05329997572656264,0.12458073203186704,0.06815650340206592,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988
Rumah nyaman dan strategis dekat MRT lebak bulus,3,3,100,1300000000,17808219,"Jl.Mekar Baru Raya, Cirendeu, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-nyaman-dan-strategis-dekat-mrt-lebak-bulus-oleh-moza-17718872,"0 - 1,5 M",15 - 25 Juta,-6.300713066892973,106.84235495648115,,1663,0.08041938943754356,0.09342022865854194,0.06976772990702607,0.02294401919922251,0.11348875540599401,0.05706452677619289,0.09689619781262415,0.04665145209592403,0.05337244061820634,0.13399557064711498
Hunia Milenial 5 menit ke MRT LB Bulus,3,3,110,1300000000,18571429,"Gunung Indah, Cirendeu, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-hunia-milenial-5-menit-ke-mrt-lb-bulus-oleh-ahmad-17354837,"0 - 1,5 M",15 - 25 Juta,-6.235469999999964,106.79095000000008,,1664,0.0665812790255993,0.054860972329144,0.04688029346704781,0.09370400417485136,0.024904149231197437,0.05958349659788098,0.01975182556144972,0.07255188675634017,0.12999393866960673,0.04720099894298979
"CASHBACK RATUSAN JUTA RUPIAH , terdekat ke mrt ( lb )",3,3,92,1300000000,18571429,"jl.mekar baru raya, Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-cashback-ratusan-juta-rupiah-terdekat-ke-mrt-lb-oleh-fauzan-16707127,"0 - 1,5 M",15 - 25 Juta,-6.300079999999981,106.77930000000003,,1665,0.1428412790256619,0.1311209723292066,0.08945230820030137,0.05923997572662909,0.051355850768865174,0.021442395619033938,0.07749152987741414,0.10907334168404237,0.07703393866963548,0.07030754727301236
rumah cantik pinggir jalan raya ( ftmwt ),3,3,90,1300000000,18571429,"jl. cirendeu raya, Fatmawati, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-cantik-pinggir-jalan-raya-ftmwt-oleh-rabiatul-adewiyah-18460899,"0 - 1,5 M",15 - 25 Juta,-6.301945895780765,106.77365040738623,,1666,0.15035676742025306,0.13863646072379776,0.09696779659489252,0.06675546412122024,0.05887133916345633,0.02895788401362509,0.0850070182720053,0.11658883007863352,0.08081763550265819,0.06652385043998965
Rumah Murah Bagus Dalam cluster,3,3,120,1300000000,19696970,"Jl.sirsak raya, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-murah-bagus-dalam-cluster-oleh-jaelani-17642902,"0 - 1,5 M",15 - 25 Juta,-6.34170678641506,106.81596849831749,,1667,0.147799567123287,0.13607926042683172,0.09441059629792647,0.0641982638242542,0.12809601676442384,0.07167178813462272,0.11150345917105398,0.11403162978166748,0.014007737067537107,0.1486028320055448
MINI CLUSTER AKSES STRATEGIS HANYA 8 UNIT,3,3,110,1300000000,20634921,"m kahfi 2, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-mini-cluster-akses-strategis-hanya-8-unit-oleh-allan-dody-17593628,"0 - 1,5 M",15 - 25 Juta,-6.3502522205401215,106.81319534287209,,1668,0.1591181566937454,0.1473978499972901,0.10572918586838487,0.07551685339471259,0.1338682954440893,0.07744406681428817,0.11727573785071943,0.12535021935212587,0.0253263266379955,0.15437511068521026
"Rumah di Cirendeu 5 Menit Menuju MRT, Pintu Tol Lebak Bulus, Fasilitas KOLAM RENANG, MINI GYM, Mushola",3,3,90,1300000000,21666667,"Cirendeu Raya, Cirendeu, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-di-cirendeu-5-menit-menuju-mrt-pintu-tol-lebak-bulus-fasilitas-kolam-renang-mini-gym-mushola-oleh-endang-sutisna-18902835,"0 - 1,5 M",15 - 25 Juta,-6.301945895780765,106.77365040738623,,1669,0.15035676742025306,0.13863646072379776,0.09696779659489252,0.06675546412122024,0.05887133916345633,0.02895788401362509,0.0850070182720053,0.11658883007863352,0.08081763550265819,0.06652385043998965
Pesona Zinnia | 10 Menit ke MRT Lebak Bulus,3,3,90,1300000000,21666667,"Jl. Gn. Indah VII, Cireundeu, Cirendeu, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pesona-zinnia-10-menit-ke-mrt-lebak-bulus-oleh-rizqi-syuhada-18616290,"0 - 1,5 M",15 - 25 Juta,-6.253739999999938,106.79731000000004,,1670,0.07849127902561559,0.0667709723291603,0.025102308200255052,0.06907400417491871,0.02147073203185279,0.042907604381012376,0.01314152987736783,0.04792188675640752,0.10536393866967408,0.04197754727297376
NEW CLUSTER DEKAT JALAN RAYA M KAHFI 1 JAGAKARSA,4,4,140,1300000000,16250000,"M kahfi 1, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-new-cluster-dekat-jalan-raya-m-kahfi-1-jagakarsa-oleh-allan-dody-17655906,"0 - 1,5 M",15 - 25 Juta,-6.31226996253816,106.81362507250792,,1671,0.12070616905595788,0.10898586235950258,0.06731719823059734,0.037104865756925065,0.09631576707795375,0.03989153844815263,0.07972320948458389,0.08693823171433834,0.030518903623573124,0.11682258231907472
rumah impian dekat dengan mrt L. bulus dan toll ( crndeu ),3,3,100,1299000000,17320000,"jl.mekar baru raya, Cirendeu, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-impian-dekat-dengan-mrt-l-bulus-dan-toll-crndeu-oleh-fauzan-16829669,"0 - 1,5 M",15 - 25 Juta,-6.300713066892973,106.84235495648115,,1672,0.08041938943754356,0.09342022865854194,0.06976772990702607,0.02294401919922251,0.11348875540599401,0.05706452677619289,0.09689619781262415,0.04665145209592403,0.05337244061820634,0.13399557064711498
Runah fre Bpht free ajb dan notaris selangkah ke jagakarsa,3,4,145,1280000000,16000000,"Kahfi2, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-runah-fre-bpht-free-ajb-dan-notaris-selangkah-ke-jagakarsa-oleh-iko-18643075,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,,1673,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.05329997572656264,0.12458073203186704,0.06815650340206592,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988
Rumah baru free ajb dan Bphtb ✓free notaris plus Bonus ac2unit,3,3,120,1275000000,15000000,"Curug agung Tanah baru perbatasan Jagakarsa depok, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-baru-free-ajb-dan-bphtb-free-notaris-plus-bonus-ac2unit-oleh-iko-18731100,"0 - 1,5 M",10 - 15 Juta,-6.334499999999935,106.81966000000006,,1674,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.05329997572656264,0.12458073203186704,0.06815650340206592,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988
Rumah free Bphtb Selangkah ke Jagakarsa,3,3,110,1275000000,15000000,"M Kahfi 2 tanah baru, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-free-bphtb-selangkah-ke-jagakarsa-oleh-iko-18731727,"0 - 1,5 M",10 - 15 Juta,-6.374469999999974,106.80284000000006,,1675,0.19369127902562955,0.18197097232917425,0.140302308200269,0.11008997572659673,0.1477307320319099,0.09130650340210877,0.13113817443854003,0.15992334168401,0.05989944896987964,0.16823754727303086
Cluster Modern Minimalis Bebas Banjir Di Bintaro,3,3,75,1267500000,21125000,"Bintaro, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-cluster-modern-minimalis-bebas-banjir-di-bintaro-oleh-saryono-18446771,"0 - 1,5 M",15 - 25 Juta,-6.257169999999974,106.76392000000004,,1676,0.11531127902564808,0.10359097232919279,0.061922308200287546,0.09903400417488051,0.023825850768851353,0.06491349659791013,0.049961529877400324,0.08154334168402855,0.13532393866963588,0.012017547273011964
Jagakarsa,1,2,60,1250000000,12500000,"Jl Moh Kahfi 1, Ciganjur, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-jagakarsa-oleh-ahmad-sofwan-18942240,"0 - 1,5 M",10 - 15 Juta,-6.3355699999999615,106.80676000000004,,1677,0.15087127902563768,0.1391509723291824,0.09748230820027715,0.06726997572660487,0.11275073203187702,0.0563265034020759,0.09615817443850716,0.11710334168401815,0.01707944896988778,0.133257547272998
Rumah 2 Lantai Termuraaahh di Pejaten. Tidak Banjir.,2,4,150,1250000000,12500000,"HUBUNGI : FITRI - WA. 0812.8003.0500, Pejaten, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-termuraaahh-di-pejaten-tidak-banjir-oleh-fitri-hatta-18160397,"0 - 1,5 M",10 - 15 Juta,-6.253739999999938,106.79731000000004,,1678,0.07849127902561559,0.0667709723291603,0.025102308200255052,0.06907400417491871,0.02147073203185279,0.042907604381012376,0.01314152987736783,0.04792188675640752,0.10536393866967408,0.04197754727297376
"Krisis Harga Turun Habis, Rumah 5 Menit Menuju MRT, Pintu Tol Lebak Bulus",2,3,85,1250000000,16447368,"Cirendeu Raya, Pondok Labu, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-krisis-harga-turun-habis-rumah-5-menit-menuju-mrt-pintu-tol-lebak-bulus-oleh-yahdi-syarif-18769991,"0 - 1,5 M",15 - 25 Juta,-6.30875999999995,106.79864000000003,,1679,0.13218127902563115,0.12046097232917585,0.07879230820027061,0.048579975726598335,0.07782073203186002,0.021396503402058897,0.06683152987738339,0.09841334168401161,0.04901393866966686,0.09832754727298099
"Krisis Harga Turun Habis, Rumah 5 Menit Menuju MRT, Pintu Tol Lebak Bulus",2,3,85,1250000000,16447368,"Cirendeu Raya, Fatmawati, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-krisis-harga-turun-habis-rumah-5-menit-menuju-mrt-pintu-tol-lebak-bulus-oleh-yahdi-syarif-18770151,"0 - 1,5 M",15 - 25 Juta,-6.266819999999938,106.79725000000008,,1680,0.09163127902557733,0.07991097232912203,0.03824230820021679,0.05605400417488138,0.034490732031890126,0.02976760438105064,0.026281529877329568,0.05786334168395779,0.09234393866963675,0.054997547273011094
"Krisis Harga Turun Habis, Rumah 5 Menit Menuju MRT, Pintu Tol Lebak Bulus",2,3,85,1250000000,16447368,"Cirendeu Raya, Bintaro, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-krisis-harga-turun-habis-rumah-5-menit-menuju-mrt-pintu-tol-lebak-bulus-oleh-yahdi-syarif-18773033,"0 - 1,5 M",15 - 25 Juta,-6.301945895780765,106.77365040738623,,1681,0.15035676742025306,0.13863646072379776,0.09696779659489252,0.06675546412122024,0.05887133916345633,0.02895788401362509,0.0850070182720053,0.11658883007863352,0.08081763550265819,0.06652385043998965
"Krisis Harga Turun Habis, Rumah 5 Menit Menuju MRT, Pintu Tol Lebak Bulus",2,3,85,1250000000,16447368,"Cirendeu Raya, Ciputat, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-krisis-harga-turun-habis-rumah-5-menit-menuju-mrt-pintu-tol-lebak-bulus-oleh-yahdi-syarif-18772996,"0 - 1,5 M",15 - 25 Juta,-6.301945895780765,106.77365040738623,,1682,0.15035676742025306,0.13863646072379776,0.09696779659489252,0.06675546412122024,0.05887133916345633,0.02895788401362509,0.0850070182720053,0.11658883007863352,0.08081763550265819,0.06652385043998965
"5 Menit Menuju MRT, Pintu Tol Lebak Bulus. Krisi Harga Turun Habis",2,3,85,1250000000,16447368,"Cirendeu Raya, Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-5-menit-menuju-mrt-pintu-tol-lebak-bulus-krisi-harga-turun-habis-oleh-yahdi-syarif-18769950,"0 - 1,5 M",15 - 25 Juta,-6.301945895780765,106.77365040738623,,1683,0.15035676742025306,0.13863646072379776,0.09696779659489252,0.06675546412122024,0.05887133916345633,0.02895788401362509,0.0850070182720053,0.11658883007863352,0.08081763550265819,0.06652385043998965
"Rumah di Cirendeu 5 Menit Menuju MRT, Pintu Tol Lebak Bulus",2,3,85,1250000000,16447368,"Cirendeu Raya, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-di-cirendeu-5-menit-menuju-mrt-pintu-tol-lebak-bulus-oleh-yahdi-syarif-18769820,"0 - 1,5 M",15 - 25 Juta,-6.268569999999953,106.78056000000004,,1684,0.11007127902563241,0.09835097232917711,0.05668230820027187,0.07099400417490553,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694
Rumah unit pojokan semi cluster,3,3,120,1250000000,14705882,"Gandaria Jagakarsa, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-unit-pojokan-semi-cluster-oleh-iko-17145324,"0 - 1,5 M",10 - 15 Juta,-6.332381209405486,106.81742981774693,,1685,0.1370126706842747,0.1252923639878194,0.08362369985891416,0.05341136738524188,0.1202317591842883,0.06380753055448718,0.10363920159091844,0.10324473334265516,0.006602911517238574,0.14073857442540927
"10 Menit Ke MRT, DP 0%, DP dicicil 24x, atau Cash Bertahap",3,3,85,1250000000,16447368,"Cirendeu Raya, Cirendeu, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-10-menit-ke-mrt-dp-0-dp-dicicil-24x-atau-cash-bertahap-oleh-yahdi-syarif-18238875,"0 - 1,5 M",15 - 25 Juta,-6.301945895780765,106.77365040738623,,1686,0.15035676742025306,0.13863646072379776,0.09696779659489252,0.06675546412122024,0.05887133916345633,0.02895788401362509,0.0850070182720053,0.11658883007863352,0.08081763550265819,0.06652385043998965
"Krisis Harga Turun Habis, Rumah 5 Menit Menuju MRT, Pintu Tol Lebak Bulus",3,3,85,1250000000,16447368,"Cirendeu Raya, Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-krisis-harga-turun-habis-rumah-5-menit-menuju-mrt-pintu-tol-lebak-bulus-oleh-yahdi-syarif-17992076,"0 - 1,5 M",15 - 25 Juta,-6.301945895780765,106.77365040738623,,1687,0.15035676742025306,0.13863646072379776,0.09696779659489252,0.06675546412122024,0.05887133916345633,0.02895788401362509,0.0850070182720053,0.11658883007863352,0.08081763550265819,0.06652385043998965
RUMAH MEWAH DAN STRATEGIS DEKAT KEMANA SAJA (C. D),3,3,100,1250000000,16666667,"JL. Mekar Baru Raya, Cilandak, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-dan-strategis-dekat-kemana-saja-c-d-oleh-sultan-rahmatullah-18288426,"0 - 1,5 M",15 - 25 Juta,-6.290509999999927,106.79491000000007,,1688,0.11766127902557066,0.10594097232911537,0.06427230820021013,0.03470400417489561,0.055840732031875895,0.0037376043810573023,0.052311529877322904,0.08389334168395113,0.07099393866965098,0.07634754727299686
Rumah semi clasic baru bisa KPR jagakarsa,3,3,110,1250000000,18656716,"Jl Kahfi 2, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-semi-clasic-baru-bisa-kpr-jagakarsa-oleh-badar-muhammad-18934228,"0 - 1,5 M",15 - 25 Juta,-6.3502522205401215,106.81319534287209,,1689,0.1591181566937454,0.1473978499972901,0.10572918586838487,0.07551685339471259,0.1338682954440893,0.07744406681428817,0.11727573785071943,0.12535021935212587,0.0253263266379955,0.15437511068521026
"3 Bedrooms Rumah Jagakarsa, Jakarta Selatan, DKI Jakarta",3,3,72,1250000000,18939394,"Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-3-bedrooms-rumah-jagakarsa-jakarta-selatan-dki-jakarta-oleh-inung-18855671,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,,1690,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.05329997572656264,0.12458073203186704,0.06815650340206592,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988
Rumah Mewah di Lokasi Nyaman area Jagakarsa,3,3,100,1250000000,19230769,"Kahfi 2, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-di-lokasi-nyaman-area-jagakarsa-oleh-burhan-18318232,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,,1691,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.05329997572656264,0.12458073203186704,0.06815650340206592,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988
Hunian strategis Murah,3,3,110,1250000000,20161290,"Jl.M.Kahfi dua, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-hunian-strategis-murah-oleh-jaelani-17163191,"0 - 1,5 M",15 - 25 Juta,-6.31226996253816,106.81362507250792,,1692,0.12070616905595788,0.10898586235950258,0.06731719823059734,0.037104865756925065,0.09631576707795375,0.03989153844815263,0.07972320948458389,0.08693823171433834,0.030518903623573124,0.11682258231907472
RUMAH 2 LANTAI SIAP HUNI DEKAT JALAN RAYA BESAR,3,3,120,1250000000,20161290,"M kahfi 2, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-siap-huni-dekat-jalan-raya-besar-oleh-allan-dody-18939770,"0 - 1,5 M",15 - 25 Juta,-6.3502522205401215,106.81319534287209,,1693,0.1591181566937454,0.1473978499972901,0.10572918586838487,0.07551685339471259,0.1338682954440893,0.07744406681428817,0.11727573785071943,0.12535021935212587,0.0253263266379955,0.15437511068521026
Cluster Mewah Dekat CILANDAK,3,3,120,1250000000,21551724,"Jl durian raya, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-cluster-mewah-dekat-cilandak-oleh-adjie-opuz-17157160,"0 - 1,5 M",15 - 25 Juta,-6.3224849460285535,106.8135900780622,,1694,0.13095614699206415,0.11923584029560885,0.07756717616670361,0.047354843693031334,0.10649575612263451,0.05007152749283339,0.08990319852926465,0.09718820965044461,0.020338914578892364,0.12700257136375548
